territorio,anno,genere,eta,cittadinanza,titolo_studio,condizione,valore
081003,2018,M,Y_GE15,TOTAL,ALL,5,208.0
081003,2019,M,Y_GE15,TOTAL,ALL,5,196.0
081003,2021,M,Y_GE15,TOTAL,ALL,5,187.887430610759
081003,2022,M,Y_GE15,TOTAL,ALL,5,185.741810591263
081003,2023,M,Y_GE15,TOTAL,ALL,5,179.28993369007955
081003,2024,M,Y_GE15,TOTAL,ALL,5,177.94958446015488
081003,2018,M,Y_GE15,TOTAL,ALL,7,291.0
081003,2019,M,Y_GE15,TOTAL,ALL,7,227.0
081003,2021,M,Y_GE15,TOTAL,ALL,7,271.290479730553
081003,2022,M,Y_GE15,TOTAL,ALL,7,261.707892150238
081003,2023,M,Y_GE15,TOTAL,ALL,7,249.07693116046477
081003,2024,M,Y_GE15,TOTAL,ALL,7,245.5691241157831
081003,2018,M,Y_GE15,TOTAL,ALL,99,2796.0
081003,2019,M,Y_GE15,TOTAL,ALL,99,2739.0
081003,2021,M,Y_GE15,TOTAL,ALL,99,2704.0
081003,2022,M,Y_GE15,TOTAL,ALL,99,2672.0
081003,2023,M,Y_GE15,TOTAL,ALL,99,2646.0
081003,2024,M,Y_GE15,TOTAL,ALL,99,2640.0
081003,2018,T,Y_GE15,TOTAL,ALL,1,1808.0
081003,2019,T,Y_GE15,TOTAL,ALL,1,1889.0
081003,2021,T,Y_GE15,TOTAL,ALL,1,1909.0
081003,2022,T,Y_GE15,TOTAL,ALL,1,1947.0
081003,2023,T,Y_GE15,TOTAL,ALL,1,1982.0
081003,2024,T,Y_GE15,TOTAL,ALL,1,2069.0
081003,2018,T,Y_GE15,TOTAL,ALL,12,636.0
081003,2019,T,Y_GE15,TOTAL,ALL,12,613.0
081003,2021,T,Y_GE15,TOTAL,ALL,12,332.941469148367
081003,2022,T,Y_GE15,TOTAL,ALL,12,337.43522822167
081003,2023,T,Y_GE15,TOTAL,ALL,12,343.8190977189525
081003,2024,T,Y_GE15,TOTAL,ALL,12,236.07912985748365
081003,2018,T,Y_GE15,TOTAL,ALL,22,2444.0
081003,2019,T,Y_GE15,TOTAL,ALL,22,2502.0
081003,2021,T,Y_GE15,TOTAL,ALL,22,2241.94146914837
081003,2022,T,Y_GE15,TOTAL,ALL,22,2284.43522822167
081003,2023,T,Y_GE15,TOTAL,ALL,22,2325.8190977189524
081003,2024,T,Y_GE15,TOTAL,ALL,22,2305.079129857484
081003,2018,T,Y_GE15,TOTAL,ALL,23,3292.0
081003,2019,T,Y_GE15,TOTAL,ALL,23,3150.0
081003,2021,T,Y_GE15,TOTAL,ALL,23,3307.05853085163
081003,2022,T,Y_GE15,TOTAL,ALL,23,3165.56477177833
081003,2023,T,Y_GE15,TOTAL,ALL,23,3056.180902281048
081003,2024,T,Y_GE15,TOTAL,ALL,23,3056.9208701425164
081003,2018,T,Y_GE15,TOTAL,ALL,24,1361.0
081003,2019,T,Y_GE15,TOTAL,ALL,24,1406.0
081003,2021,T,Y_GE15,TOTAL,ALL,24,1402.08549332553
081003,2022,T,Y_GE15,TOTAL,ALL,24,1330.8626427916
081003,2023,T,Y_GE15,TOTAL,ALL,24,1304.0704296121105
081003,2024,T,Y_GE15,TOTAL,ALL,24,1319.3165213726822
081003,2018,T,Y_GE15,TOTAL,ALL,4,962.0
081003,2019,T,Y_GE15,TOTAL,ALL,4,876.0
081003,2021,T,Y_GE15,TOTAL,ALL,4,1021.00221378288
081003,2022,T,Y_GE15,TOTAL,ALL,4,954.605731789461
081003,2023,T,Y_GE15,TOTAL,ALL,4,906.778334302944
081003,2024,T,Y_GE15,TOTAL,ALL,4,909.5698238910198
081003,2018,T,Y_GE15,TOTAL,ALL,5,444.0
081003,2019,T,Y_GE15,TOTAL,ALL,5,449.0
081003,2021,T,Y_GE15,TOTAL,ALL,5,419.582885480128
081003,2022,T,Y_GE15,TOTAL,ALL,5,405.312389273715
081003,2023,T,Y_GE15,TOTAL,ALL,5,384.70388120062586
081003,2024,T,Y_GE15,TOTAL,ALL,5,380.1470347784609
081003,2018,T,Y_GE15,TOTAL,ALL,7,525.0
081003,2019,T,Y_GE15,TOTAL,ALL,7,419.0
081003,2021,T,Y_GE15,TOTAL,ALL,7,464.387938263096
081003,2022,T,Y_GE15,TOTAL,ALL,7,474.784007923559
081003,2023,T,Y_GE15,TOTAL,ALL,7,460.6282571653674
081003,2024,T,Y_GE15,TOTAL,ALL,7,447.88749010035326
081003,2018,T,Y_GE15,TOTAL,ALL,99,5736.0
081003,2019,T,Y_GE15,TOTAL,ALL,99,5651.0
081003,2021,T,Y_GE15,TOTAL,ALL,99,5549.0
081003,2022,T,Y_GE15,TOTAL,ALL,99,5450.0
081003,2023,T,Y_GE15,TOTAL,ALL,99,5382.0
081003,2024,T,Y_GE15,TOTAL,ALL,99,5362.0
081004,2018,F,Y_GE15,TOTAL,ALL,1,1121.0
081004,2019,F,Y_GE15,TOTAL,ALL,1,1193.0
081004,2021,F,Y_GE15,TOTAL,ALL,1,1192.0
081004,2022,F,Y_GE15,TOTAL,ALL,1,1203.0
081004,2023,F,Y_GE15,TOTAL,ALL,1,1301.0
081004,2024,F,Y_GE15,TOTAL,ALL,1,1312.0
081004,2018,F,Y_GE15,TOTAL,ALL,12,553.0
081004,2019,F,Y_GE15,TOTAL,ALL,12,533.0
081004,2021,F,Y_GE15,TOTAL,ALL,12,284.632937775491
081004,2022,F,Y_GE15,TOTAL,ALL,12,272.435727247162
081004,2023,F,Y_GE15,TOTAL,ALL,12,284.8497926542978
081004,2024,F,Y_GE15,TOTAL,ALL,12,164.64029724153468
081004,2018,F,Y_GE15,TOTAL,ALL,22,1674.0
081004,2019,F,Y_GE15,TOTAL,ALL,22,1726.0
081004,2021,F,Y_GE15,TOTAL,ALL,22,1476.63293777549
081004,2022,F,Y_GE15,TOTAL,ALL,22,1475.43572724716
081004,2023,F,Y_GE15,TOTAL,ALL,22,1585.8497926542975
081004,2024,F,Y_GE15,TOTAL,ALL,22,1476.6402972415349
081004,2018,F,Y_GE15,TOTAL,ALL,23,3491.0
081004,2019,F,Y_GE15,TOTAL,ALL,23,3423.0
081004,2021,F,Y_GE15,TOTAL,ALL,23,3582.36706222451
081004,2022,F,Y_GE15,TOTAL,ALL,23,3565.56427275284
081004,2023,F,Y_GE15,TOTAL,ALL,23,3419.1502073457027
081004,2024,F,Y_GE15,TOTAL,ALL,23,3475.359702758465
081004,2018,F,Y_GE15,TOTAL,ALL,24,1109.0
081004,2019,F,Y_GE15,TOTAL,ALL,24,1217.0
081004,2021,F,Y_GE15,TOTAL,ALL,24,1171.18450689937
081004,2022,F,Y_GE15,TOTAL,ALL,24,1086.57533113307
081004,2023,F,Y_GE15,TOTAL,ALL,24,1032.056682973399
081004,2024,F,Y_GE15,TOTAL,ALL,24,965.1165586845332
081004,2018,F,Y_GE15,TOTAL,ALL,4,1361.0
081004,2019,F,Y_GE15,TOTAL,ALL,4,1307.0
081004,2021,F,Y_GE15,TOTAL,ALL,4,1511.93578137672
081004,2022,F,Y_GE15,TOTAL,ALL,4,1566.66469120612
081004,2023,F,Y_GE15,TOTAL,ALL,4,1467.47716340411
081004,2024,F,Y_GE15,TOTAL,ALL,4,1511.8386211585826
081004,2018,F,Y_GE15,TOTAL,ALL,5,383.0
081004,2019,F,Y_GE15,TOTAL,ALL,5,418.0
081004,2021,F,Y_GE15,TOTAL,ALL,5,375.072607453818
081004,2022,F,Y_GE15,TOTAL,ALL,5,389.960983440116
081004,2023,F,Y_GE15,TOTAL,ALL,5,357.08846501734934
081004,2024,F,Y_GE15,TOTAL,ALL,5,363.8019374516759
081004,2018,F,Y_GE15,TOTAL,ALL,7,638.0
081004,2019,F,Y_GE15,TOTAL,ALL,7,482.0
081004,2021,F,Y_GE15,TOTAL,ALL,7,524.174166494604
081004,2022,F,Y_GE15,TOTAL,ALL,7,522.363266973536
081004,2023,F,Y_GE15,TOTAL,ALL,7,562.5278959508444
081004,2024,F,Y_GE15,TOTAL,ALL,7,634.6025854636738
081004,2018,F,Y_GE15,TOTAL,ALL,99,5165.0
081004,2019,F,Y_GE15,TOTAL,ALL,99,5149.0
081004,2021,F,Y_GE15,TOTAL,ALL,99,5059.0
081004,2022,F,Y_GE15,TOTAL,ALL,99,5041.0
081004,2023,F,Y_GE15,TOTAL,ALL,99,5005.0
081004,2024,F,Y_GE15,TOTAL,ALL,99,4952.0
081004,2018,M,Y_GE15,TOTAL,ALL,1,2056.0
081004,2019,M,Y_GE15,TOTAL,ALL,1,2096.0
081004,2021,M,Y_GE15,TOTAL,ALL,1,2122.0
081004,2022,M,Y_GE15,TOTAL,ALL,1,2175.0
081004,2023,M,Y_GE15,TOTAL,ALL,1,2193.0
081004,2024,M,Y_GE15,TOTAL,ALL,1,2199.0
081004,2018,M,Y_GE15,TOTAL,ALL,12,653.0
081004,2019,M,Y_GE15,TOTAL,ALL,12,590.0
081004,2021,M,Y_GE15,TOTAL,ALL,12,383.814978433615
081004,2022,M,Y_GE15,TOTAL,ALL,12,343.664456362969
081004,2023,M,Y_GE15,TOTAL,ALL,12,348.7729972886921
081004,2024,M,Y_GE15,TOTAL,ALL,12,209.83063135916143
081004,2018,M,Y_GE15,TOTAL,ALL,22,2709.0
081004,2019,M,Y_GE15,TOTAL,ALL,22,2686.0
081004,2021,M,Y_GE15,TOTAL,ALL,22,2505.81497843362
081004,2022,M,Y_GE15,TOTAL,ALL,22,2518.66445636297
081004,2023,M,Y_GE15,TOTAL,ALL,22,2541.7729972886923
081004,2024,M,Y_GE15,TOTAL,ALL,22,2408.830631359161
081004,2018,M,Y_GE15,TOTAL,ALL,23,2256.0
081004,2019,M,Y_GE15,TOTAL,ALL,23,2174.0
081004,2021,M,Y_GE15,TOTAL,ALL,23,2436.18502156638
081004,2022,M,Y_GE15,TOTAL,ALL,23,2410.33554363703
081004,2023,M,Y_GE15,TOTAL,ALL,23,2402.227002711308
081004,2024,M,Y_GE15,TOTAL,ALL,23,2472.1693686408385
081004,2018,M,Y_GE15,TOTAL,ALL,24,1078.0
081004,2019,M,Y_GE15,TOTAL,ALL,24,1177.0
081004,2021,M,Y_GE15,TOTAL,ALL,24,1222.05186115399
081004,2022,M,Y_GE15,TOTAL,ALL,24,1191.76670532516
081004,2023,M,Y_GE15,TOTAL,ALL,24,1165.909733474893
081004,2024,M,Y_GE15,TOTAL,ALL,24,1109.209667114721
081004,2018,M,Y_GE15,TOTAL,ALL,4,51.0
081004,2019,M,Y_GE15,TOTAL,ALL,4,50.0
081004,2021,M,Y_GE15,TOTAL,ALL,4,104.76416764668
081004,2022,M,Y_GE15,TOTAL,ALL,4,119.403617098735
081004,2023,M,Y_GE15,TOTAL,ALL,4,116.70791315119608
081004,2024,M,Y_GE15,TOTAL,ALL,4,116.2991169218986
081004,2018,M,Y_GE15,TOTAL,ALL,5,300.0
081004,2019,M,Y_GE15,TOTAL,ALL,5,318.0
081004,2021,M,Y_GE15,TOTAL,ALL,5,311.43043736161
081004,2022,M,Y_GE15,TOTAL,ALL,5,346.95122656077
081004,2023,M,Y_GE15,TOTAL,ALL,5,344.6424667635034
081004,2024,M,Y_GE15,TOTAL,ALL,5,320.47182887514424
081004,2018,M,Y_GE15,TOTAL,ALL,7,827.0
081004,2019,M,Y_GE15,TOTAL,ALL,7,629.0
081004,2021,M,Y_GE15,TOTAL,ALL,7,797.938555404102
081004,2022,M,Y_GE15,TOTAL,ALL,7,752.213994652367
081004,2023,M,Y_GE15,TOTAL,ALL,7,774.9668893217151
081004,2024,M,Y_GE15,TOTAL,ALL,7,926.1887557290748
081004,2018,M,Y_GE15,TOTAL,ALL,99,4965.0
081004,2019,M,Y_GE15,TOTAL,ALL,99,4860.0
081004,2021,M,Y_GE15,TOTAL,ALL,99,4942.0
081004,2022,M,Y_GE15,TOTAL,ALL,99,4929.0
081004,2023,M,Y_GE15,TOTAL,ALL,99,4944.0
081004,2024,M,Y_GE15,TOTAL,ALL,99,4881.0
081004,2018,T,Y_GE15,TOTAL,ALL,1,3177.0
081004,2019,T,Y_GE15,TOTAL,ALL,1,3289.0
081004,2021,T,Y_GE15,TOTAL,ALL,1,3314.0
081004,2022,T,Y_GE15,TOTAL,ALL,1,3378.0
081004,2023,T,Y_GE15,TOTAL,ALL,1,3494.0
081004,2024,T,Y_GE15,TOTAL,ALL,1,3511.0
081004,2018,T,Y_GE15,TOTAL,ALL,12,1206.0
081004,2019,T,Y_GE15,TOTAL,ALL,12,1123.0
081004,2021,T,Y_GE15,TOTAL,ALL,12,668.447916209106
081004,2022,T,Y_GE15,TOTAL,ALL,12,616.100183610132
081004,2023,T,Y_GE15,TOTAL,ALL,12,633.6227899429899
081004,2024,T,Y_GE15,TOTAL,ALL,12,374.47092860069614
081004,2018,T,Y_GE15,TOTAL,ALL,22,4383.0
081004,2019,T,Y_GE15,TOTAL,ALL,22,4412.0
081004,2021,T,Y_GE15,TOTAL,ALL,22,3982.44791620911
081004,2022,T,Y_GE15,TOTAL,ALL,22,3994.10018361013
081004,2023,T,Y_GE15,TOTAL,ALL,22,4127.62278994299
081004,2024,T,Y_GE15,TOTAL,ALL,22,3885.470928600696
081004,2018,T,Y_GE15,TOTAL,ALL,23,5747.0
081004,2019,T,Y_GE15,TOTAL,ALL,23,5597.0
081004,2021,T,Y_GE15,TOTAL,ALL,23,6018.55208379089
081004,2022,T,Y_GE15,TOTAL,ALL,23,5975.89981638987
081004,2023,T,Y_GE15,TOTAL,ALL,23,5821.37721005701
081004,2024,T,Y_GE15,TOTAL,ALL,23,5947.529071399304
081004,2018,T,Y_GE15,TOTAL,ALL,24,2187.0
081004,2019,T,Y_GE15,TOTAL,ALL,24,2394.0
081004,2021,T,Y_GE15,TOTAL,ALL,24,2393.23636805336
081004,2022,T,Y_GE15,TOTAL,ALL,24,2278.34203645823
081004,2023,T,Y_GE15,TOTAL,ALL,24,2197.966416448292
081004,2024,T,Y_GE15,TOTAL,ALL,24,2074.326225799254
081004,2018,T,Y_GE15,TOTAL,ALL,4,1412.0
081004,2019,T,Y_GE15,TOTAL,ALL,4,1357.0
081004,2021,T,Y_GE15,TOTAL,ALL,4,1616.6999490234
081004,2022,T,Y_GE15,TOTAL,ALL,4,1686.06830830485
081004,2023,T,Y_GE15,TOTAL,ALL,4,1584.1850765553058
081004,2024,T,Y_GE15,TOTAL,ALL,4,1628.137738080481
081004,2018,T,Y_GE15,TOTAL,ALL,5,683.0
081004,2019,T,Y_GE15,TOTAL,ALL,5,736.0
081004,2021,T,Y_GE15,TOTAL,ALL,5,686.503044815428
081004,2022,T,Y_GE15,TOTAL,ALL,5,736.912210000886
081004,2023,T,Y_GE15,TOTAL,ALL,5,701.7309317808528
081004,2024,T,Y_GE15,TOTAL,ALL,5,684.2737663268201
081004,2018,T,Y_GE15,TOTAL,ALL,7,1465.0
081004,2019,T,Y_GE15,TOTAL,ALL,7,1111.0
081004,2021,T,Y_GE15,TOTAL,ALL,7,1322.11272189871
081004,2022,T,Y_GE15,TOTAL,ALL,7,1274.5772616259
081004,2023,T,Y_GE15,TOTAL,ALL,7,1337.4947852725595
081004,2024,T,Y_GE15,TOTAL,ALL,7,1560.7913411927486
081004,2018,T,Y_GE15,TOTAL,ALL,99,10130.0
081004,2019,T,Y_GE15,TOTAL,ALL,99,10009.0
081004,2021,T,Y_GE15,TOTAL,ALL,99,10001.0
081004,2022,T,Y_GE15,TOTAL,ALL,99,9970.0
081004,2023,T,Y_GE15,TOTAL,ALL,99,9949.0
081004,2024,T,Y_GE15,TOTAL,ALL,99,9833.0
081005,2018,F,Y_GE15,TOTAL,ALL,1,1747.0
081005,2019,F,Y_GE15,TOTAL,ALL,1,1795.0
081005,2021,F,Y_GE15,TOTAL,ALL,1,1862.0
081005,2022,F,Y_GE15,TOTAL,ALL,1,1881.0
081005,2023,F,Y_GE15,TOTAL,ALL,1,1964.0
081005,2024,F,Y_GE15,TOTAL,ALL,1,2032.0
081005,2018,F,Y_GE15,TOTAL,ALL,12,570.0
081005,2019,F,Y_GE15,TOTAL,ALL,12,567.0
081005,2021,F,Y_GE15,TOTAL,ALL,12,301.579302580181
081005,2022,F,Y_GE15,TOTAL,ALL,12,336.982081855308
081005,2023,F,Y_GE15,TOTAL,ALL,12,335.7414729765151
081005,2024,F,Y_GE15,TOTAL,ALL,12,253.4421012387253
081005,2018,F,Y_GE15,TOTAL,ALL,22,2316.0
081005,2019,F,Y_GE15,TOTAL,ALL,22,2362.0
081005,2021,F,Y_GE15,TOTAL,ALL,22,2163.57930258018
081005,2022,F,Y_GE15,TOTAL,ALL,22,2217.98208185531
081005,2023,F,Y_GE15,TOTAL,ALL,22,2299.741472976515
081005,2024,F,Y_GE15,TOTAL,ALL,22,2285.442101238725
081005,2018,F,Y_GE15,TOTAL,ALL,23,4181.0
081005,2019,F,Y_GE15,TOTAL,ALL,23,4132.0
081005,2021,F,Y_GE15,TOTAL,ALL,23,4293.42069741982
081005,2022,F,Y_GE15,TOTAL,ALL,23,4243.01791814469
081005,2023,F,Y_GE15,TOTAL,ALL,23,4142.258527023485
081005,2024,F,Y_GE15,TOTAL,ALL,23,4123.557898761274
081005,2018,F,Y_GE15,TOTAL,ALL,24,1109.0
081005,2019,F,Y_GE15,TOTAL,ALL,24,1078.0
081005,2021,F,Y_GE15,TOTAL,ALL,24,1114.15873650695
081005,2022,F,Y_GE15,TOTAL,ALL,24,1133.62817214472
081005,2023,F,Y_GE15,TOTAL,ALL,24,1100.0430885432136
081005,2024,F,Y_GE15,TOTAL,ALL,24,1106.205868510342
081005,2018,F,Y_GE15,TOTAL,ALL,4,2022.0
081005,2019,F,Y_GE15,TOTAL,ALL,4,1998.0
081005,2021,F,Y_GE15,TOTAL,ALL,4,2079.34552257801
081005,2022,F,Y_GE15,TOTAL,ALL,4,2037.19477793153
081005,2023,F,Y_GE15,TOTAL,ALL,4,1978.7065486449792
081005,2024,F,Y_GE15,TOTAL,ALL,4,1967.1063359045272
081005,2018,F,Y_GE15,TOTAL,ALL,5,543.0
081005,2019,F,Y_GE15,TOTAL,ALL,5,573.0
081005,2021,F,Y_GE15,TOTAL,ALL,5,584.012349496892
081005,2022,F,Y_GE15,TOTAL,ALL,5,586.913213582063
081005,2023,F,Y_GE15,TOTAL,ALL,5,585.4389644693216
081005,2024,F,Y_GE15,TOTAL,ALL,5,574.7719804542135
081005,2018,F,Y_GE15,TOTAL,ALL,7,507.0
081005,2019,F,Y_GE15,TOTAL,ALL,7,483.0
081005,2021,F,Y_GE15,TOTAL,ALL,7,515.904088837969
081005,2022,F,Y_GE15,TOTAL,ALL,7,485.281754486375
081005,2023,F,Y_GE15,TOTAL,ALL,7,478.0699253659703
081005,2024,F,Y_GE15,TOTAL,ALL,7,475.473713892192
081005,2018,F,Y_GE15,TOTAL,ALL,99,6497.0
081005,2019,F,Y_GE15,TOTAL,ALL,99,6494.0
081005,2021,F,Y_GE15,TOTAL,ALL,99,6457.0
081005,2022,F,Y_GE15,TOTAL,ALL,99,6461.0
081005,2023,F,Y_GE15,TOTAL,ALL,99,6442.0
081005,2024,F,Y_GE15,TOTAL,ALL,99,6409.0
081005,2018,M,Y_GE15,TOTAL,ALL,1,2816.0
081005,2019,M,Y_GE15,TOTAL,ALL,1,2848.0
081005,2021,M,Y_GE15,TOTAL,ALL,1,2897.0
081005,2022,M,Y_GE15,TOTAL,ALL,1,3004.0
081005,2023,M,Y_GE15,TOTAL,ALL,1,3060.0
081005,2024,M,Y_GE15,TOTAL,ALL,1,3240.0
081005,2018,M,Y_GE15,TOTAL,ALL,12,826.0
081005,2019,M,Y_GE15,TOTAL,ALL,12,780.0
081005,2021,M,Y_GE15,TOTAL,ALL,12,453.423541501073
081005,2022,M,Y_GE15,TOTAL,ALL,12,469.229808372585
081005,2023,M,Y_GE15,TOTAL,ALL,12,451.9710876283275
081005,2024,M,Y_GE15,TOTAL,ALL,12,339.1240701653857
081005,2018,M,Y_GE15,TOTAL,ALL,22,3642.0
081005,2019,M,Y_GE15,TOTAL,ALL,22,3628.0
081005,2021,M,Y_GE15,TOTAL,ALL,22,3350.42354150107
081005,2022,M,Y_GE15,TOTAL,ALL,22,3473.22980837259
081005,2023,M,Y_GE15,TOTAL,ALL,22,3511.9710876283275
081005,2024,M,Y_GE15,TOTAL,ALL,22,3579.124070165385
081005,2018,M,Y_GE15,TOTAL,ALL,23,2677.0
081005,2019,M,Y_GE15,TOTAL,ALL,23,2695.0
081005,2021,M,Y_GE15,TOTAL,ALL,23,2974.57645849893
081005,2022,M,Y_GE15,TOTAL,ALL,23,2908.77019162741
081005,2023,M,Y_GE15,TOTAL,ALL,23,2930.0289123716725
081005,2024,M,Y_GE15,TOTAL,ALL,23,2875.8759298346145
081005,2018,M,Y_GE15,TOTAL,ALL,24,1292.0
081005,2019,M,Y_GE15,TOTAL,ALL,24,1306.0
081005,2021,M,Y_GE15,TOTAL,ALL,24,1408.72364901033
081005,2022,M,Y_GE15,TOTAL,ALL,24,1434.5080055867
081005,2023,M,Y_GE15,TOTAL,ALL,24,1449.1717315331389
081005,2024,M,Y_GE15,TOTAL,ALL,24,1467.8093610264225
081005,2018,M,Y_GE15,TOTAL,ALL,4,106.0
081005,2019,M,Y_GE15,TOTAL,ALL,4,117.0
081005,2021,M,Y_GE15,TOTAL,ALL,4,168.194730473909
081005,2022,M,Y_GE15,TOTAL,ALL,4,171.642780572794
081005,2023,M,Y_GE15,TOTAL,ALL,4,186.1111463273391
081005,2024,M,Y_GE15,TOTAL,ALL,4,164.52435990925747
081005,2018,M,Y_GE15,TOTAL,ALL,5,474.0
081005,2019,M,Y_GE15,TOTAL,ALL,5,504.0
081005,2021,M,Y_GE15,TOTAL,ALL,5,515.442256648386
081005,2022,M,Y_GE15,TOTAL,ALL,5,540.603093469984
081005,2023,M,Y_GE15,TOTAL,ALL,5,549.2744441188249
081005,2024,M,Y_GE15,TOTAL,ALL,5,500.7478420908716
081005,2018,M,Y_GE15,TOTAL,ALL,7,805.0
081005,2019,M,Y_GE15,TOTAL,ALL,7,768.0
081005,2021,M,Y_GE15,TOTAL,ALL,7,882.215822366303
081005,2022,M,Y_GE15,TOTAL,ALL,7,762.016311997936
081005,2023,M,Y_GE15,TOTAL,ALL,7,745.4715903923694
081005,2024,M,Y_GE15,TOTAL,ALL,7,742.7943668080633
081005,2018,M,Y_GE15,TOTAL,ALL,99,6319.0
081005,2019,M,Y_GE15,TOTAL,ALL,99,6323.0
081005,2021,M,Y_GE15,TOTAL,ALL,99,6325.0
081005,2022,M,Y_GE15,TOTAL,ALL,99,6382.0
081005,2023,M,Y_GE15,TOTAL,ALL,99,6442.0
081005,2024,M,Y_GE15,TOTAL,ALL,99,6455.0
081005,2018,T,Y_GE15,TOTAL,ALL,1,4563.0
081005,2019,T,Y_GE15,TOTAL,ALL,1,4643.0
081005,2021,T,Y_GE15,TOTAL,ALL,1,4759.0
081005,2022,T,Y_GE15,TOTAL,ALL,1,4885.0
081005,2023,T,Y_GE15,TOTAL,ALL,1,5024.0
081005,2024,T,Y_GE15,TOTAL,ALL,1,5272.0
081005,2018,T,Y_GE15,TOTAL,ALL,12,1396.0
081005,2019,T,Y_GE15,TOTAL,ALL,12,1347.0
081005,2021,T,Y_GE15,TOTAL,ALL,12,755.002844081254
081005,2022,T,Y_GE15,TOTAL,ALL,12,806.211890227893
081005,2023,T,Y_GE15,TOTAL,ALL,12,787.7125606048427
081005,2024,T,Y_GE15,TOTAL,ALL,12,592.5661714041111
081005,2018,T,Y_GE15,TOTAL,ALL,22,5958.0
081005,2019,T,Y_GE15,TOTAL,ALL,22,5990.0
081005,2021,T,Y_GE15,TOTAL,ALL,22,5514.00284408125
081005,2022,T,Y_GE15,TOTAL,ALL,22,5691.21189022789
081005,2023,T,Y_GE15,TOTAL,ALL,22,5811.712560604843
081005,2024,T,Y_GE15,TOTAL,ALL,22,5864.566171404111
081005,2018,T,Y_GE15,TOTAL,ALL,23,6858.0
081005,2019,T,Y_GE15,TOTAL,ALL,23,6827.0
081005,2021,T,Y_GE15,TOTAL,ALL,23,7267.99715591875
081005,2022,T,Y_GE15,TOTAL,ALL,23,7151.78810977211
081005,2023,T,Y_GE15,TOTAL,ALL,23,7072.287439395157
081005,2024,T,Y_GE15,TOTAL,ALL,23,6999.433828595889
081005,2018,T,Y_GE15,TOTAL,ALL,24,2401.0
081005,2019,T,Y_GE15,TOTAL,ALL,24,2384.0
081005,2021,T,Y_GE15,TOTAL,ALL,24,2522.88238551728
081005,2022,T,Y_GE15,TOTAL,ALL,24,2568.13617773142
081005,2023,T,Y_GE15,TOTAL,ALL,24,2549.214820076352
081005,2024,T,Y_GE15,TOTAL,ALL,24,2574.0152295367643
081005,2018,T,Y_GE15,TOTAL,ALL,4,2128.0
081005,2019,T,Y_GE15,TOTAL,ALL,4,2115.0
081005,2021,T,Y_GE15,TOTAL,ALL,4,2247.54025305191
081005,2022,T,Y_GE15,TOTAL,ALL,4,2208.83755850433
081005,2023,T,Y_GE15,TOTAL,ALL,4,2164.8176949723183
081005,2024,T,Y_GE15,TOTAL,ALL,4,2131.6306958137848
081005,2018,T,Y_GE15,TOTAL,ALL,5,1017.0
081005,2019,T,Y_GE15,TOTAL,ALL,5,1077.0
081005,2021,T,Y_GE15,TOTAL,ALL,5,1099.45460614528
081005,2022,T,Y_GE15,TOTAL,ALL,5,1127.51630705205
081005,2023,T,Y_GE15,TOTAL,ALL,5,1134.7134085881464
081005,2024,T,Y_GE15,TOTAL,ALL,5,1075.519822545085
081005,2018,T,Y_GE15,TOTAL,ALL,7,1312.0
081005,2019,T,Y_GE15,TOTAL,ALL,7,1251.0
081005,2021,T,Y_GE15,TOTAL,ALL,7,1398.11991120427
081005,2022,T,Y_GE15,TOTAL,ALL,7,1247.29806648431
081005,2023,T,Y_GE15,TOTAL,ALL,7,1223.5415157583398
081005,2024,T,Y_GE15,TOTAL,ALL,7,1218.2680807002553
081005,2018,T,Y_GE15,TOTAL,ALL,99,12816.0
081005,2019,T,Y_GE15,TOTAL,ALL,99,12817.0
081005,2021,T,Y_GE15,TOTAL,ALL,99,12782.0
081005,2022,T,Y_GE15,TOTAL,ALL,99,12843.0
081005,2023,T,Y_GE15,TOTAL,ALL,99,12884.0
081005,2024,T,Y_GE15,TOTAL,ALL,99,12864.0
081006,2018,F,Y_GE15,TOTAL,ALL,1,3538.0
081006,2019,F,Y_GE15,TOTAL,ALL,1,3627.0
081006,2021,F,Y_GE15,TOTAL,ALL,1,3606.0
081006,2022,F,Y_GE15,TOTAL,ALL,1,3653.0
081006,2023,F,Y_GE15,TOTAL,ALL,1,3763.0
081006,2024,F,Y_GE15,TOTAL,ALL,1,3940.0
081006,2018,F,Y_GE15,TOTAL,ALL,12,1703.0
081006,2019,F,Y_GE15,TOTAL,ALL,12,1454.0
081006,2021,F,Y_GE15,TOTAL,ALL,12,665.789731421921
081006,2022,F,Y_GE15,TOTAL,ALL,12,611.513231386792
081006,2023,F,Y_GE15,TOTAL,ALL,12,720.0467749101973
081006,2024,F,Y_GE15,TOTAL,ALL,12,515.8214414164156
081006,2018,F,Y_GE15,TOTAL,ALL,22,5241.0
081006,2019,F,Y_GE15,TOTAL,ALL,22,5081.0
081006,2021,F,Y_GE15,TOTAL,ALL,22,4271.78973142192
081006,2022,F,Y_GE15,TOTAL,ALL,22,4264.51323138679
081006,2023,F,Y_GE15,TOTAL,ALL,22,4483.046774910197
081006,2024,F,Y_GE15,TOTAL,ALL,22,4455.821441416416
081006,2018,F,Y_GE15,TOTAL,ALL,23,8550.0
081006,2019,F,Y_GE15,TOTAL,ALL,23,8601.0
081006,2021,F,Y_GE15,TOTAL,ALL,23,9108.21026857808
081006,2022,F,Y_GE15,TOTAL,ALL,23,9032.48676861321
