anno,origine,destinazione,genere,motivo,luogo,persone,definizione
2011,083027,085016,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,086009,F,lavoro,fuori,2,giornaliero (censimento 2011)
2011,083027,087004,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,087005,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,087006,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,087010,F,lavoro,fuori,2,giornaliero (censimento 2011)
2011,083027,087015,F,lavoro,fuori,11,giornaliero (censimento 2011)
2011,083027,087015,F,studio,fuori,3,giornaliero (censimento 2011)
2011,083027,087015,M,lavoro,fuori,11,giornaliero (censimento 2011)
2011,083027,087015,M,studio,fuori,8,giornaliero (censimento 2011)
2011,083027,087017,F,lavoro,fuori,5,giornaliero (censimento 2011)
2011,083027,087017,F,studio,fuori,3,giornaliero (censimento 2011)
2011,083027,087017,M,lavoro,fuori,4,giornaliero (censimento 2011)
2011,083027,087017,M,studio,fuori,1,giornaliero (censimento 2011)
2011,083027,087019,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,087019,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,087021,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,087023,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,087029,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,087033,F,lavoro,fuori,2,giornaliero (censimento 2011)
2011,083027,087038,F,lavoro,fuori,2,giornaliero (censimento 2011)
2011,083027,087039,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,087047,F,studio,fuori,1,giornaliero (censimento 2011)
2011,083027,087047,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,089001,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083027,102047,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,082053,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,082053,M,studio,fuori,1,giornaliero (censimento 2011)
2011,083028,083004,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083004,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083005,F,lavoro,fuori,33,giornaliero (censimento 2011)
2011,083028,083005,F,studio,fuori,67,giornaliero (censimento 2011)
2011,083028,083005,M,lavoro,fuori,57,giornaliero (censimento 2011)
2011,083028,083005,M,studio,fuori,49,giornaliero (censimento 2011)
2011,083028,083006,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083006,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083007,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083007,F,studio,fuori,1,giornaliero (censimento 2011)
2011,083028,083007,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083009,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083016,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083016,F,studio,fuori,6,giornaliero (censimento 2011)
2011,083028,083016,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083016,M,studio,fuori,1,giornaliero (censimento 2011)
2011,083028,083019,F,lavoro,fuori,15,giornaliero (censimento 2011)
2011,083028,083019,F,studio,fuori,4,giornaliero (censimento 2011)
2011,083028,083019,M,lavoro,fuori,16,giornaliero (censimento 2011)
2011,083028,083019,M,studio,fuori,8,giornaliero (censimento 2011)
2011,083028,083023,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083025,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083028,F,lavoro,dentro,176,giornaliero (censimento 2011)
2011,083028,083028,F,studio,dentro,130,giornaliero (censimento 2011)
2011,083028,083028,M,lavoro,dentro,241,giornaliero (censimento 2011)
2011,083028,083028,M,studio,dentro,149,giornaliero (censimento 2011)
2011,083028,083033,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083039,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083039,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083046,F,lavoro,fuori,8,giornaliero (censimento 2011)
2011,083028,083046,M,lavoro,fuori,10,giornaliero (censimento 2011)
2011,083028,083047,M,lavoro,fuori,2,giornaliero (censimento 2011)
2011,083028,083048,F,lavoro,fuori,17,giornaliero (censimento 2011)
2011,083028,083048,F,studio,fuori,32,giornaliero (censimento 2011)
2011,083028,083048,M,lavoro,fuori,42,giornaliero (censimento 2011)
2011,083028,083048,M,studio,fuori,22,giornaliero (censimento 2011)
2011,083028,083049,F,lavoro,fuori,9,giornaliero (censimento 2011)
2011,083028,083049,F,studio,fuori,7,giornaliero (censimento 2011)
2011,083028,083049,M,lavoro,fuori,30,giornaliero (censimento 2011)
2011,083028,083049,M,studio,fuori,11,giornaliero (censimento 2011)
2011,083028,083057,F,lavoro,fuori,7,giornaliero (censimento 2011)
2011,083028,083057,M,lavoro,fuori,3,giornaliero (censimento 2011)
2011,083028,083062,F,lavoro,fuori,4,giornaliero (censimento 2011)
2011,083028,083062,M,lavoro,fuori,3,giornaliero (censimento 2011)
2011,083028,083063,F,lavoro,fuori,9,giornaliero (censimento 2011)
2011,083028,083063,F,studio,fuori,2,giornaliero (censimento 2011)
2011,083028,083063,M,lavoro,fuori,5,giornaliero (censimento 2011)
2011,083028,083063,M,studio,fuori,1,giornaliero (censimento 2011)
2011,083028,083064,M,lavoro,fuori,2,giornaliero (censimento 2011)
2011,083028,083066,F,lavoro,fuori,17,giornaliero (censimento 2011)
2011,083028,083066,F,studio,fuori,3,giornaliero (censimento 2011)
2011,083028,083066,M,lavoro,fuori,14,giornaliero (censimento 2011)
2011,083028,083066,M,studio,fuori,6,giornaliero (censimento 2011)
2011,083028,083068,M,lavoro,fuori,2,giornaliero (censimento 2011)
2011,083028,083068,M,studio,fuori,1,giornaliero (censimento 2011)
2011,083028,083072,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083074,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083074,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083075,F,lavoro,fuori,3,giornaliero (censimento 2011)
2011,083028,083075,M,lavoro,fuori,5,giornaliero (censimento 2011)
2011,083028,083076,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083077,M,lavoro,fuori,2,giornaliero (censimento 2011)
2011,083028,083078,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083081,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083081,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083083,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083084,M,lavoro,fuori,2,giornaliero (censimento 2011)
2011,083028,083095,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083097,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083098,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083100,F,lavoro,fuori,9,giornaliero (censimento 2011)
2011,083028,083100,M,lavoro,fuori,8,giornaliero (censimento 2011)
2011,083028,083104,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083105,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083105,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,083105,M,studio,fuori,1,giornaliero (censimento 2011)
2011,083028,083106,F,lavoro,fuori,44,giornaliero (censimento 2011)
2011,083028,083106,F,studio,fuori,2,giornaliero (censimento 2011)
2011,083028,083106,M,lavoro,fuori,32,giornaliero (censimento 2011)
2011,083028,083106,M,studio,fuori,16,giornaliero (censimento 2011)
2011,083028,087011,F,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,087011,F,studio,fuori,1,giornaliero (censimento 2011)
2011,083028,087015,M,lavoro,fuori,1,giornaliero (censimento 2011)
2011,083028,087019,F,studio,fuori,1,giornaliero (censimento 2011)
2011,083028,087029,F,lavoro,fuori,1,giornaliero (censimento 2011)
