territorio,anno,genere,eta,eta_anni,stato_civile,valore
082006,2021,F,Y93,93.0,1,2
082006,2022,F,Y93,93.0,1,3
082006,2023,F,Y93,93.0,1,2
082006,2024,F,Y93,93.0,1,1
082006,2025,F,Y93,93.0,1,3
082006,2019,F,Y93,93.0,15,0
082006,2020,F,Y93,93.0,15,0
082006,2021,F,Y93,93.0,15,0
082006,2022,F,Y93,93.0,15,0
082006,2023,F,Y93,93.0,15,0
082006,2024,F,Y93,93.0,15,0
082006,2025,F,Y93,93.0,15,0
082006,2019,F,Y93,93.0,16,0
082006,2020,F,Y93,93.0,16,0
082006,2021,F,Y93,93.0,16,0
082006,2022,F,Y93,93.0,16,0
082006,2023,F,Y93,93.0,16,0
082006,2024,F,Y93,93.0,16,0
082006,2025,F,Y93,93.0,16,0
082006,2019,F,Y93,93.0,17,0
082006,2020,F,Y93,93.0,17,0
082006,2021,F,Y93,93.0,17,0
082006,2022,F,Y93,93.0,17,0
082006,2023,F,Y93,93.0,17,0
082006,2024,F,Y93,93.0,17,0
082006,2025,F,Y93,93.0,17,0
082006,2019,F,Y93,93.0,2,1
082006,2020,F,Y93,93.0,2,0
082006,2021,F,Y93,93.0,2,1
082006,2022,F,Y93,93.0,2,3
082006,2023,F,Y93,93.0,2,1
082006,2024,F,Y93,93.0,2,2
082006,2025,F,Y93,93.0,2,5
082006,2019,F,Y93,93.0,3,0
082006,2020,F,Y93,93.0,3,0
082006,2021,F,Y93,93.0,3,1
082006,2022,F,Y93,93.0,3,1
082006,2023,F,Y93,93.0,3,0
082006,2024,F,Y93,93.0,3,0
082006,2025,F,Y93,93.0,3,1
082006,2019,F,Y93,93.0,4,26
082006,2020,F,Y93,93.0,4,27
082006,2021,F,Y93,93.0,4,31
082006,2022,F,Y93,93.0,4,22
082006,2023,F,Y93,93.0,4,34
082006,2024,F,Y93,93.0,4,32
082006,2025,F,Y93,93.0,4,33
082006,2019,F,Y93,93.0,99,30
082006,2020,F,Y93,93.0,99,31
082006,2021,F,Y93,93.0,99,35
082006,2022,F,Y93,93.0,99,29
082006,2023,F,Y93,93.0,99,37
082006,2024,F,Y93,93.0,99,35
082006,2025,F,Y93,93.0,99,42
082006,2026,F,Y93,93.0,99,41
082006,2019,F,Y94,94.0,1,5
082006,2020,F,Y94,94.0,1,2
082006,2021,F,Y94,94.0,1,4
082006,2022,F,Y94,94.0,1,2
082006,2023,F,Y94,94.0,1,2
082006,2024,F,Y94,94.0,1,2
082006,2025,F,Y94,94.0,1,1
082006,2019,F,Y94,94.0,15,0
082006,2020,F,Y94,94.0,15,0
082006,2021,F,Y94,94.0,15,0
082006,2022,F,Y94,94.0,15,0
082006,2023,F,Y94,94.0,15,0
082006,2024,F,Y94,94.0,15,0
082006,2025,F,Y94,94.0,15,0
082006,2019,F,Y94,94.0,16,0
082006,2020,F,Y94,94.0,16,0
082006,2021,F,Y94,94.0,16,0
082006,2022,F,Y94,94.0,16,0
082006,2023,F,Y94,94.0,16,0
082006,2024,F,Y94,94.0,16,0
082006,2025,F,Y94,94.0,16,0
082006,2019,F,Y94,94.0,17,0
082006,2020,F,Y94,94.0,17,0
082006,2021,F,Y94,94.0,17,0
082006,2022,F,Y94,94.0,17,0
082006,2023,F,Y94,94.0,17,0
082006,2024,F,Y94,94.0,17,0
082006,2025,F,Y94,94.0,17,0
082006,2019,F,Y94,94.0,2,1
082006,2020,F,Y94,94.0,2,1
082006,2021,F,Y94,94.0,2,0
082006,2022,F,Y94,94.0,2,0
082006,2023,F,Y94,94.0,2,2
082006,2024,F,Y94,94.0,2,0
082006,2025,F,Y94,94.0,2,1
082006,2019,F,Y94,94.0,3,1
082006,2020,F,Y94,94.0,3,0
082006,2021,F,Y94,94.0,3,0
082006,2022,F,Y94,94.0,3,1
082006,2023,F,Y94,94.0,3,1
082006,2024,F,Y94,94.0,3,0
082006,2025,F,Y94,94.0,3,0
082006,2019,F,Y94,94.0,4,29
082006,2020,F,Y94,94.0,4,19
082006,2021,F,Y94,94.0,4,21
082006,2022,F,Y94,94.0,4,28
082006,2023,F,Y94,94.0,4,16
082006,2024,F,Y94,94.0,4,21
082006,2025,F,Y94,94.0,4,27
082006,2019,F,Y94,94.0,99,36
082006,2020,F,Y94,94.0,99,22
082006,2021,F,Y94,94.0,99,25
082006,2022,F,Y94,94.0,99,31
082006,2023,F,Y94,94.0,99,21
082006,2024,F,Y94,94.0,99,23
082006,2025,F,Y94,94.0,99,29
082006,2026,F,Y94,94.0,99,29
082006,2019,F,Y95,95.0,1,0
082006,2020,F,Y95,95.0,1,3
082006,2021,F,Y95,95.0,1,0
082006,2022,F,Y95,95.0,1,4
082006,2023,F,Y95,95.0,1,1
082006,2024,F,Y95,95.0,1,0
082006,2025,F,Y95,95.0,1,2
082006,2019,F,Y95,95.0,15,0
082006,2020,F,Y95,95.0,15,0
082006,2021,F,Y95,95.0,15,0
082006,2022,F,Y95,95.0,15,0
082006,2023,F,Y95,95.0,15,0
082006,2024,F,Y95,95.0,15,0
082006,2025,F,Y95,95.0,15,0
082006,2019,F,Y95,95.0,16,0
082006,2020,F,Y95,95.0,16,0
082006,2021,F,Y95,95.0,16,0
082006,2022,F,Y95,95.0,16,0
082006,2023,F,Y95,95.0,16,0
082006,2024,F,Y95,95.0,16,0
082006,2025,F,Y95,95.0,16,0
082006,2019,F,Y95,95.0,17,0
082006,2020,F,Y95,95.0,17,0
082006,2021,F,Y95,95.0,17,0
082006,2022,F,Y95,95.0,17,0
082006,2023,F,Y95,95.0,17,0
082006,2024,F,Y95,95.0,17,0
082006,2025,F,Y95,95.0,17,0
082006,2019,F,Y95,95.0,2,0
082006,2020,F,Y95,95.0,2,1
082006,2021,F,Y95,95.0,2,0
082006,2022,F,Y95,95.0,2,0
082006,2023,F,Y95,95.0,2,0
082006,2024,F,Y95,95.0,2,1
082006,2025,F,Y95,95.0,2,0
082006,2019,F,Y95,95.0,3,0
082006,2020,F,Y95,95.0,3,1
082006,2021,F,Y95,95.0,3,0
082006,2022,F,Y95,95.0,3,0
082006,2023,F,Y95,95.0,3,1
082006,2024,F,Y95,95.0,3,1
082006,2025,F,Y95,95.0,3,0
082006,2019,F,Y95,95.0,4,12
082006,2020,F,Y95,95.0,4,20
082006,2021,F,Y95,95.0,4,17
082006,2022,F,Y95,95.0,4,18
082006,2023,F,Y95,95.0,4,19
082006,2024,F,Y95,95.0,4,14
082006,2025,F,Y95,95.0,4,16
082006,2019,F,Y95,95.0,99,12
082006,2020,F,Y95,95.0,99,25
082006,2021,F,Y95,95.0,99,17
082006,2022,F,Y95,95.0,99,22
082006,2023,F,Y95,95.0,99,21
082006,2024,F,Y95,95.0,99,16
082006,2025,F,Y95,95.0,99,18
082006,2026,F,Y95,95.0,99,25
082006,2019,F,Y96,96.0,1,1
082006,2020,F,Y96,96.0,1,0
082006,2021,F,Y96,96.0,1,2
082006,2022,F,Y96,96.0,1,0
082006,2023,F,Y96,96.0,1,0
082006,2024,F,Y96,96.0,1,1
082006,2025,F,Y96,96.0,1,0
082006,2019,F,Y96,96.0,15,0
082006,2020,F,Y96,96.0,15,0
082006,2021,F,Y96,96.0,15,0
082006,2022,F,Y96,96.0,15,0
082006,2023,F,Y96,96.0,15,0
082006,2024,F,Y96,96.0,15,0
082006,2025,F,Y96,96.0,15,0
082006,2019,F,Y96,96.0,16,0
082006,2020,F,Y96,96.0,16,0
082006,2021,F,Y96,96.0,16,0
082006,2022,F,Y96,96.0,16,0
082006,2023,F,Y96,96.0,16,0
082006,2024,F,Y96,96.0,16,0
082006,2025,F,Y96,96.0,16,0
082006,2019,F,Y96,96.0,17,0
082006,2020,F,Y96,96.0,17,0
082006,2021,F,Y96,96.0,17,0
082006,2022,F,Y96,96.0,17,0
082006,2023,F,Y96,96.0,17,0
082006,2024,F,Y96,96.0,17,0
082006,2025,F,Y96,96.0,17,0
082006,2019,F,Y96,96.0,2,2
082006,2020,F,Y96,96.0,2,0
082006,2021,F,Y96,96.0,2,1
082006,2022,F,Y96,96.0,2,0
082006,2023,F,Y96,96.0,2,0
082006,2024,F,Y96,96.0,2,0
082006,2025,F,Y96,96.0,2,1
082006,2019,F,Y96,96.0,3,1
082006,2020,F,Y96,96.0,3,0
082006,2021,F,Y96,96.0,3,1
082006,2022,F,Y96,96.0,3,0
082006,2023,F,Y96,96.0,3,0
082006,2024,F,Y96,96.0,3,1
082006,2025,F,Y96,96.0,3,1
082006,2019,F,Y96,96.0,4,13
082006,2020,F,Y96,96.0,4,7
082006,2021,F,Y96,96.0,4,14
082006,2022,F,Y96,96.0,4,14
082006,2023,F,Y96,96.0,4,11
082006,2024,F,Y96,96.0,4,13
082006,2025,F,Y96,96.0,4,10
082006,2019,F,Y96,96.0,99,17
082006,2020,F,Y96,96.0,99,7
082006,2021,F,Y96,96.0,99,18
082006,2022,F,Y96,96.0,99,14
082006,2023,F,Y96,96.0,99,11
082006,2024,F,Y96,96.0,99,15
082006,2025,F,Y96,96.0,99,12
082006,2026,F,Y96,96.0,99,17
082006,2019,F,Y97,97.0,1,2
082006,2020,F,Y97,97.0,1,0
082006,2021,F,Y97,97.0,1,0
082006,2022,F,Y97,97.0,1,1
082006,2023,F,Y97,97.0,1,0
082006,2024,F,Y97,97.0,1,0
082006,2025,F,Y97,97.0,1,1
082006,2019,F,Y97,97.0,15,0
082006,2020,F,Y97,97.0,15,0
082006,2021,F,Y97,97.0,15,0
082006,2022,F,Y97,97.0,15,0
082006,2023,F,Y97,97.0,15,0
082006,2024,F,Y97,97.0,15,0
082006,2025,F,Y97,97.0,15,0
082006,2019,F,Y97,97.0,16,0
082006,2020,F,Y97,97.0,16,0
082006,2021,F,Y97,97.0,16,0
082006,2022,F,Y97,97.0,16,0
082006,2023,F,Y97,97.0,16,0
082006,2024,F,Y97,97.0,16,0
082006,2025,F,Y97,97.0,16,0
082006,2019,F,Y97,97.0,17,0
082006,2020,F,Y97,97.0,17,0
082006,2021,F,Y97,97.0,17,0
082006,2022,F,Y97,97.0,17,0
082006,2023,F,Y97,97.0,17,0
082006,2024,F,Y97,97.0,17,0
082006,2025,F,Y97,97.0,17,0
082006,2019,F,Y97,97.0,2,0
082006,2020,F,Y97,97.0,2,2
082006,2021,F,Y97,97.0,2,0
082006,2022,F,Y97,97.0,2,1
082006,2023,F,Y97,97.0,2,0
082006,2024,F,Y97,97.0,2,0
082006,2025,F,Y97,97.0,2,0
082006,2019,F,Y97,97.0,3,0
082006,2020,F,Y97,97.0,3,1
082006,2021,F,Y97,97.0,3,0
082006,2022,F,Y97,97.0,3,1
082006,2023,F,Y97,97.0,3,0
082006,2024,F,Y97,97.0,3,0
082006,2025,F,Y97,97.0,3,1
082006,2019,F,Y97,97.0,4,8
082006,2020,F,Y97,97.0,4,6
082006,2021,F,Y97,97.0,4,6
082006,2022,F,Y97,97.0,4,11
082006,2023,F,Y97,97.0,4,11
082006,2024,F,Y97,97.0,4,5
082006,2025,F,Y97,97.0,4,12
082006,2019,F,Y97,97.0,99,10
082006,2020,F,Y97,97.0,99,9
082006,2021,F,Y97,97.0,99,6
082006,2022,F,Y97,97.0,99,14
082006,2023,F,Y97,97.0,99,11
082006,2024,F,Y97,97.0,99,5
082006,2025,F,Y97,97.0,99,14
082006,2026,F,Y97,97.0,99,11
082006,2019,F,Y98,98.0,1,0
082006,2020,F,Y98,98.0,1,1
082006,2021,F,Y98,98.0,1,0
082006,2022,F,Y98,98.0,1,0
082006,2023,F,Y98,98.0,1,0
082006,2024,F,Y98,98.0,1,0
082006,2025,F,Y98,98.0,1,0
082006,2019,F,Y98,98.0,15,0
082006,2020,F,Y98,98.0,15,0
082006,2021,F,Y98,98.0,15,0
082006,2022,F,Y98,98.0,15,0
082006,2023,F,Y98,98.0,15,0
082006,2024,F,Y98,98.0,15,0
082006,2025,F,Y98,98.0,15,0
082006,2019,F,Y98,98.0,16,0
082006,2020,F,Y98,98.0,16,0
082006,2021,F,Y98,98.0,16,0
082006,2022,F,Y98,98.0,16,0
082006,2023,F,Y98,98.0,16,0
082006,2024,F,Y98,98.0,16,0
082006,2025,F,Y98,98.0,16,0
082006,2019,F,Y98,98.0,17,0
082006,2020,F,Y98,98.0,17,0
082006,2021,F,Y98,98.0,17,0
082006,2022,F,Y98,98.0,17,0
082006,2023,F,Y98,98.0,17,0
082006,2024,F,Y98,98.0,17,0
082006,2025,F,Y98,98.0,17,0
082006,2019,F,Y98,98.0,2,1
082006,2020,F,Y98,98.0,2,0
082006,2021,F,Y98,98.0,2,1
082006,2022,F,Y98,98.0,2,0
082006,2023,F,Y98,98.0,2,1
082006,2024,F,Y98,98.0,2,0
082006,2025,F,Y98,98.0,2,0
082006,2019,F,Y98,98.0,3,0
082006,2020,F,Y98,98.0,3,0
082006,2021,F,Y98,98.0,3,0
082006,2022,F,Y98,98.0,3,0
082006,2023,F,Y98,98.0,3,0
082006,2024,F,Y98,98.0,3,0
082006,2025,F,Y98,98.0,3,0
082006,2019,F,Y98,98.0,4,10
082006,2020,F,Y98,98.0,4,6
082006,2021,F,Y98,98.0,4,5
082006,2022,F,Y98,98.0,4,5
082006,2023,F,Y98,98.0,4,6
082006,2024,F,Y98,98.0,4,10
082006,2025,F,Y98,98.0,4,3
082006,2019,F,Y98,98.0,99,11
082006,2020,F,Y98,98.0,99,7
082006,2021,F,Y98,98.0,99,6
082006,2022,F,Y98,98.0,99,5
082006,2023,F,Y98,98.0,99,7
082006,2024,F,Y98,98.0,99,10
082006,2025,F,Y98,98.0,99,3
082006,2026,F,Y98,98.0,99,11
082006,2019,F,Y99,99.0,1,0
082006,2020,F,Y99,99.0,1,0
082006,2021,F,Y99,99.0,1,1
082006,2022,F,Y99,99.0,1,0
082006,2023,F,Y99,99.0,1,0
082006,2024,F,Y99,99.0,1,0
082006,2025,F,Y99,99.0,1,0
082006,2019,F,Y99,99.0,15,0
082006,2020,F,Y99,99.0,15,0
082006,2021,F,Y99,99.0,15,0
082006,2022,F,Y99,99.0,15,0
082006,2023,F,Y99,99.0,15,0
082006,2024,F,Y99,99.0,15,0
082006,2025,F,Y99,99.0,15,0
082006,2019,F,Y99,99.0,16,0
082006,2020,F,Y99,99.0,16,0
082006,2021,F,Y99,99.0,16,0
082006,2022,F,Y99,99.0,16,0
082006,2023,F,Y99,99.0,16,0
082006,2024,F,Y99,99.0,16,0
082006,2025,F,Y99,99.0,16,0
082006,2019,F,Y99,99.0,17,0
082006,2020,F,Y99,99.0,17,0
082006,2021,F,Y99,99.0,17,0
082006,2022,F,Y99,99.0,17,0
082006,2023,F,Y99,99.0,17,0
082006,2024,F,Y99,99.0,17,0
082006,2025,F,Y99,99.0,17,0
082006,2019,F,Y99,99.0,2,0
082006,2020,F,Y99,99.0,2,1
082006,2021,F,Y99,99.0,2,0
082006,2022,F,Y99,99.0,2,1
082006,2023,F,Y99,99.0,2,0
082006,2024,F,Y99,99.0,2,1
082006,2025,F,Y99,99.0,2,0
082006,2019,F,Y99,99.0,3,0
082006,2020,F,Y99,99.0,3,0
082006,2021,F,Y99,99.0,3,0
082006,2022,F,Y99,99.0,3,0
082006,2023,F,Y99,99.0,3,0
082006,2024,F,Y99,99.0,3,0
082006,2025,F,Y99,99.0,3,0
082006,2019,F,Y99,99.0,4,1
082006,2020,F,Y99,99.0,4,8
082006,2021,F,Y99,99.0,4,5
082006,2022,F,Y99,99.0,4,4
082006,2023,F,Y99,99.0,4,5
082006,2024,F,Y99,99.0,4,3
082006,2025,F,Y99,99.0,4,8
082006,2019,F,Y99,99.0,99,1
082006,2020,F,Y99,99.0,99,9
082006,2021,F,Y99,99.0,99,6
082006,2022,F,Y99,99.0,99,5
082006,2023,F,Y99,99.0,99,5
082006,2024,F,Y99,99.0,99,4
082006,2025,F,Y99,99.0,99,8
082006,2026,F,Y99,99.0,99,3
082006,2019,T,TOTAL,,1,22580
082006,2020,T,TOTAL,,1,22354
082006,2021,T,TOTAL,,1,22205
082006,2022,T,TOTAL,,1,22206
082006,2023,T,TOTAL,,1,22250
082006,2024,T,TOTAL,,1,22279
082006,2025,T,TOTAL,,1,22397
082006,2019,T,TOTAL,,15,4
082006,2020,T,TOTAL,,15,5
082006,2021,T,TOTAL,,15,6
082006,2022,T,TOTAL,,15,6
082006,2023,T,TOTAL,,15,11
082006,2024,T,TOTAL,,15,13
082006,2025,T,TOTAL,,15,12
082006,2019,T,TOTAL,,16,0
082006,2020,T,TOTAL,,16,0
082006,2021,T,TOTAL,,16,0
082006,2022,T,TOTAL,,16,0
082006,2023,T,TOTAL,,16,0
082006,2024,T,TOTAL,,16,0
082006,2025,T,TOTAL,,16,0
082006,2019,T,TOTAL,,17,0
082006,2020,T,TOTAL,,17,0
082006,2021,T,TOTAL,,17,0
082006,2022,T,TOTAL,,17,0
082006,2023,T,TOTAL,,17,0
082006,2024,T,TOTAL,,17,1
082006,2025,T,TOTAL,,17,1
082006,2019,T,TOTAL,,2,26918
082006,2020,T,TOTAL,,2,26735
082006,2021,T,TOTAL,,2,26411
082006,2022,T,TOTAL,,2,26496
082006,2023,T,TOTAL,,2,26141
082006,2024,T,TOTAL,,2,25911
082006,2025,T,TOTAL,,2,25681
082006,2019,T,TOTAL,,3,816
082006,2020,T,TOTAL,,3,917
082006,2021,T,TOTAL,,3,979
082006,2022,T,TOTAL,,3,1040
082006,2023,T,TOTAL,,3,1192
082006,2024,T,TOTAL,,3,1318
082006,2025,T,TOTAL,,3,1472
082006,2019,T,TOTAL,,4,3396
082006,2020,T,TOTAL,,4,3398
082006,2021,T,TOTAL,,4,3424
082006,2022,T,TOTAL,,4,3473
082006,2023,T,TOTAL,,4,3513
082006,2024,T,TOTAL,,4,3488
082006,2025,T,TOTAL,,4,3537
082006,2019,T,TOTAL,,99,53714
082006,2020,T,TOTAL,,99,53409
082006,2021,T,TOTAL,,99,53025
082006,2022,T,TOTAL,,99,53221
082006,2023,T,TOTAL,,99,53107
082006,2024,T,TOTAL,,99,53010
082006,2025,T,TOTAL,,99,53100
082006,2026,T,TOTAL,,99,53152
082006,2019,T,Y_GE100,,1,0
082006,2020,T,Y_GE100,,1,0
082006,2021,T,Y_GE100,,1,0
082006,2022,T,Y_GE100,,1,0
082006,2023,T,Y_GE100,,1,0
082006,2024,T,Y_GE100,,1,0
082006,2025,T,Y_GE100,,1,0
082006,2019,T,Y_GE100,,15,0
082006,2020,T,Y_GE100,,15,0
082006,2021,T,Y_GE100,,15,0
082006,2022,T,Y_GE100,,15,0
082006,2023,T,Y_GE100,,15,0
082006,2024,T,Y_GE100,,15,0
082006,2025,T,Y_GE100,,15,0
082006,2019,T,Y_GE100,,16,0
082006,2020,T,Y_GE100,,16,0
082006,2021,T,Y_GE100,,16,0
082006,2022,T,Y_GE100,,16,0
082006,2023,T,Y_GE100,,16,0
082006,2024,T,Y_GE100,,16,0
082006,2025,T,Y_GE100,,16,0
082006,2019,T,Y_GE100,,17,0
082006,2020,T,Y_GE100,,17,0
082006,2021,T,Y_GE100,,17,0
082006,2022,T,Y_GE100,,17,0
082006,2023,T,Y_GE100,,17,0
082006,2024,T,Y_GE100,,17,0
082006,2025,T,Y_GE100,,17,0
082006,2019,T,Y_GE100,,2,0
082006,2020,T,Y_GE100,,2,0
082006,2021,T,Y_GE100,,2,1
082006,2022,T,Y_GE100,,2,1
082006,2023,T,Y_GE100,,2,1
082006,2024,T,Y_GE100,,2,1
082006,2025,T,Y_GE100,,2,1
082006,2019,T,Y_GE100,,3,0
082006,2020,T,Y_GE100,,3,0
082006,2021,T,Y_GE100,,3,0
082006,2022,T,Y_GE100,,3,0
082006,2023,T,Y_GE100,,3,0
082006,2024,T,Y_GE100,,3,0
082006,2025,T,Y_GE100,,3,0
082006,2019,T,Y_GE100,,4,9
082006,2020,T,Y_GE100,,4,5
082006,2021,T,Y_GE100,,4,9
082006,2022,T,Y_GE100,,4,12
082006,2023,T,Y_GE100,,4,12
082006,2024,T,Y_GE100,,4,15
082006,2025,T,Y_GE100,,4,12
082006,2019,T,Y_GE100,,99,9
082006,2020,T,Y_GE100,,99,5
082006,2021,T,Y_GE100,,99,10
082006,2022,T,Y_GE100,,99,13
082006,2023,T,Y_GE100,,99,13
082006,2024,T,Y_GE100,,99,16
082006,2025,T,Y_GE100,,99,13
082006,2026,T,Y_GE100,,99,17
082006,2019,T,Y0,0.0,1,489
082006,2020,T,Y0,0.0,1,479
082006,2021,T,Y0,0.0,1,503
082006,2022,T,Y0,0.0,1,423
082006,2023,T,Y0,0.0,1,487
082006,2024,T,Y0,0.0,1,455
082006,2025,T,Y0,0.0,1,410
082006,2019,T,Y0,0.0,99,489
082006,2020,T,Y0,0.0,99,479
082006,2021,T,Y0,0.0,99,503
082006,2022,T,Y0,0.0,99,423
082006,2023,T,Y0,0.0,99,487
082006,2024,T,Y0,0.0,99,455
082006,2025,T,Y0,0.0,99,410
082006,2026,T,Y0,0.0,99,408
082006,2019,T,Y1,1.0,1,488
082006,2020,T,Y1,1.0,1,488
082006,2021,T,Y1,1.0,1,487
082006,2022,T,Y1,1.0,1,498
082006,2023,T,Y1,1.0,1,425
082006,2024,T,Y1,1.0,1,487
082006,2025,T,Y1,1.0,1,463
082006,2019,T,Y1,1.0,99,488
082006,2020,T,Y1,1.0,99,488
082006,2021,T,Y1,1.0,99,487
082006,2022,T,Y1,1.0,99,498
082006,2023,T,Y1,1.0,99,425
082006,2024,T,Y1,1.0,99,487
082006,2025,T,Y1,1.0,99,463
082006,2026,T,Y1,1.0,99,416
082006,2019,T,Y10,10.0,1,583
082006,2020,T,Y10,10.0,1,570
082006,2021,T,Y10,10.0,1,567
082006,2022,T,Y10,10.0,1,559
082006,2023,T,Y10,10.0,1,567
082006,2024,T,Y10,10.0,1,492
082006,2025,T,Y10,10.0,1,535
082006,2019,T,Y10,10.0,99,583
082006,2020,T,Y10,10.0,99,570
082006,2021,T,Y10,10.0,99,567
082006,2022,T,Y10,10.0,99,559
082006,2023,T,Y10,10.0,99,567
082006,2024,T,Y10,10.0,99,492
082006,2025,T,Y10,10.0,99,535
082006,2026,T,Y10,10.0,99,535
082006,2019,T,Y11,11.0,1,559
082006,2020,T,Y11,11.0,1,574
082006,2021,T,Y11,11.0,1,578
082006,2022,T,Y11,11.0,1,568
082006,2023,T,Y11,11.0,1,553
082006,2024,T,Y11,11.0,1,567
082006,2025,T,Y11,11.0,1,495
082006,2019,T,Y11,11.0,99,559
082006,2020,T,Y11,11.0,99,574
082006,2021,T,Y11,11.0,99,578
082006,2022,T,Y11,11.0,99,568
082006,2023,T,Y11,11.0,99,553
082006,2024,T,Y11,11.0,99,567
082006,2025,T,Y11,11.0,99,495
082006,2026,T,Y11,11.0,99,538
082006,2019,T,Y12,12.0,1,538
082006,2020,T,Y12,12.0,1,564
082006,2021,T,Y12,12.0,1,581
082006,2022,T,Y12,12.0,1,581
082006,2023,T,Y12,12.0,1,564
082006,2024,T,Y12,12.0,1,556
082006,2025,T,Y12,12.0,1,571
082006,2019,T,Y12,12.0,99,538
082006,2020,T,Y12,12.0,99,564
082006,2021,T,Y12,12.0,99,581
082006,2022,T,Y12,12.0,99,581
082006,2023,T,Y12,12.0,99,564
082006,2024,T,Y12,12.0,99,556
082006,2025,T,Y12,12.0,99,571
082006,2026,T,Y12,12.0,99,500
082006,2019,T,Y13,13.0,1,567
082006,2020,T,Y13,13.0,1,546
082006,2021,T,Y13,13.0,1,576
082006,2022,T,Y13,13.0,1,586
082006,2023,T,Y13,13.0,1,578
082006,2024,T,Y13,13.0,1,564
082006,2025,T,Y13,13.0,1,555
082006,2019,T,Y13,13.0,99,567
082006,2020,T,Y13,13.0,99,546
082006,2021,T,Y13,13.0,99,576
082006,2022,T,Y13,13.0,99,586
082006,2023,T,Y13,13.0,99,578
082006,2024,T,Y13,13.0,99,564
082006,2025,T,Y13,13.0,99,555
082006,2026,T,Y13,13.0,99,574
082006,2019,T,Y14,14.0,1,622
082006,2020,T,Y14,14.0,1,567
082006,2021,T,Y14,14.0,1,549
082006,2022,T,Y14,14.0,1,578
082006,2023,T,Y14,14.0,1,577
082006,2024,T,Y14,14.0,1,572
082006,2025,T,Y14,14.0,1,568
082006,2019,T,Y14,14.0,99,622
082006,2020,T,Y14,14.0,99,567
082006,2021,T,Y14,14.0,99,549
082006,2022,T,Y14,14.0,99,578
082006,2023,T,Y14,14.0,99,577
082006,2024,T,Y14,14.0,99,572
082006,2025,T,Y14,14.0,99,568
082006,2026,T,Y14,14.0,99,551
082006,2019,T,Y15,15.0,1,605
082006,2020,T,Y15,15.0,1,629
082006,2021,T,Y15,15.0,1,582
082006,2022,T,Y15,15.0,1,553
082006,2023,T,Y15,15.0,1,578
082006,2024,T,Y15,15.0,1,583
082006,2025,T,Y15,15.0,1,571
082006,2019,T,Y15,15.0,99,605
082006,2020,T,Y15,15.0,99,629
082006,2021,T,Y15,15.0,99,582
082006,2022,T,Y15,15.0,99,553
082006,2023,T,Y15,15.0,99,578
082006,2024,T,Y15,15.0,99,583
082006,2025,T,Y15,15.0,99,571
082006,2026,T,Y15,15.0,99,567
082006,2019,T,Y16,16.0,1,596
082006,2020,T,Y16,16.0,1,615
082006,2021,T,Y16,16.0,1,625
082006,2022,T,Y16,16.0,1,589
082006,2023,T,Y16,16.0,1,551
082006,2024,T,Y16,16.0,1,571
082006,2025,T,Y16,16.0,1,588
082006,2019,T,Y16,16.0,2,0
082006,2020,T,Y16,16.0,2,0
082006,2021,T,Y16,16.0,2,0
082006,2022,T,Y16,16.0,2,0
082006,2023,T,Y16,16.0,2,0
082006,2024,T,Y16,16.0,2,0
082006,2025,T,Y16,16.0,2,0
082006,2019,T,Y16,16.0,3,0
082006,2020,T,Y16,16.0,3,0
082006,2021,T,Y16,16.0,3,0
082006,2022,T,Y16,16.0,3,0
082006,2023,T,Y16,16.0,3,0
082006,2024,T,Y16,16.0,3,0
082006,2025,T,Y16,16.0,3,0
082006,2019,T,Y16,16.0,4,0
082006,2020,T,Y16,16.0,4,0
082006,2021,T,Y16,16.0,4,0
082006,2022,T,Y16,16.0,4,0
082006,2023,T,Y16,16.0,4,0
082006,2024,T,Y16,16.0,4,0
082006,2025,T,Y16,16.0,4,0
082006,2019,T,Y16,16.0,99,596
082006,2020,T,Y16,16.0,99,615
082006,2021,T,Y16,16.0,99,625
082006,2022,T,Y16,16.0,99,589
082006,2023,T,Y16,16.0,99,551
082006,2024,T,Y16,16.0,99,571
082006,2025,T,Y16,16.0,99,588
082006,2026,T,Y16,16.0,99,569
082006,2019,T,Y17,17.0,1,595
082006,2020,T,Y17,17.0,1,597
082006,2021,T,Y17,17.0,1,622
082006,2022,T,Y17,17.0,1,646
082006,2023,T,Y17,17.0,1,594
082006,2024,T,Y17,17.0,1,543
082006,2025,T,Y17,17.0,1,576
082006,2019,T,Y17,17.0,2,0
082006,2020,T,Y17,17.0,2,0
082006,2021,T,Y17,17.0,2,0
082006,2022,T,Y17,17.0,2,0
082006,2023,T,Y17,17.0,2,0
082006,2024,T,Y17,17.0,2,0
082006,2025,T,Y17,17.0,2,0
082006,2019,T,Y17,17.0,3,0
082006,2020,T,Y17,17.0,3,0
082006,2021,T,Y17,17.0,3,0
082006,2022,T,Y17,17.0,3,0
082006,2023,T,Y17,17.0,3,0
082006,2024,T,Y17,17.0,3,0
082006,2025,T,Y17,17.0,3,0
082006,2019,T,Y17,17.0,4,0
082006,2020,T,Y17,17.0,4,0
082006,2021,T,Y17,17.0,4,0
082006,2022,T,Y17,17.0,4,0
082006,2023,T,Y17,17.0,4,0
082006,2024,T,Y17,17.0,4,0
082006,2025,T,Y17,17.0,4,0
082006,2019,T,Y17,17.0,99,595
082006,2020,T,Y17,17.0,99,597
082006,2021,T,Y17,17.0,99,622
082006,2022,T,Y17,17.0,99,646
